randomID,wave,country,timeZone,age,years_over18,gender,employment,eduLevel,RecordedDate,duration,confounds,extraversion,agreeableness,conscientiousness,negEmotionality,openmindedness,igd,autoSatGen,autoFrusGen,compSatGen,compFrusGen,relSatGen,relFrusGen,needSatGen,needFrusGen,autoSatGames,autoFrusGames,compSatGames,compFrusGames,relSatGames,relFrusGames,needSatGames,needFrusGames,negAffect,posAffect,dep,genWb,playtimePrevDay,playtimePrevWeek,playtimePrev2Weeks,playtimeNextDay,playtimeNextWeek,playtimeNext2Weeks,playtimeWholeStudy,playtimeHomePrevDay,playtimeHomePrevWeek,playtimeHomePrev2Weeks,playtimeHomeNextDay,playtimeHomeNextWeek,playtimeHomeNext2Weeks,playtimeHomeWholeStudy,srPlayDay,srPlayWeek,srPlay2Weeks,displacement,isDropped,isInactive,isUntrustworthy,isCareless,failedAttentionCheck,otherPeopleShare,xboxShare,xboxShareWholeStudy,bfi_1,bfi_2,bfi_3,bfi_4,bfi_5,bfi_6,bfi_7,bfi_8,bfi_9,bfi_10,bfi_11,bfi_12,bfi_13,bfi_14,bfi_15,igd_1,igd_2,igd_3,igd_4,igd_5,igd_6,igd_7,igd_8,igd_9,bpnsfs_1,bpnsfs_2,bpnsfs_3,bpnsfs_4,bpnsfs_5,bpnsfs_6,bpnsfs_7,bpnsfs_8,bpnsfs_9,bpnsfs_10,bpnsfs_11,bpnsfs_12,bpnsfs_13,bpnsfs_14,bpnsfs_15,bpnsfs_16,bpnsfs_17,bpnsfs_18,bpnsfs_19,bpnsfs_20,bpnsfs_21,bpnsfs_22,bpnsfs_23,bpnsfs_24,bang_1,bang_2,bang_3,bang_4,bang_5,bang_6,bang_7,bang_8,bang_9,bang_10,bang_11,bang_12,bang_13,bang_14,bang_15,bang_16,bang_17,bang_18,bang_19,bang_20,bang_21,bang_22,bang_23,bang_24,dep_1,dep_2,dep_3,dep_4,dep_5,dep_6,dep_7,dep_8,wemwbs_1,wemwbs_2,wemwbs_3,wemwbs_4,wemwbs_5,wemwbs_6,wemwbs_7,wemwbs_8,wemwbs_9,wemwbs_10,wemwbs_11,wemwbs_12,wemwbs_13,wemwbs_14,displace_1,displace_2,displace_3,displace_4,affect_1,affect_2,affect_3,affect_4,affect_5,affect_6,affect_7,affect_8,affect_9,affect_10,playtimePrevWeek_lag1,playtimePrev2Weeks_lag1,playtimeHomePrevWeek_lag1,playtimeHomePrev2Weeks_lag1
3828233,5,United States,NA,25,7,Man,Unemployed and looking for work,Completed Primary School,NA,NA,NA,4.333333333333333,2.6666666666666665,2.6666666666666665,3.6666666666666665,2.3333333333333335,2.111111111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9212622,1,United States,NA,32,14,Woman,A homemaker or stay-at-home parent,Some University but no degree,2023-02-18T14:21:07Z,1411,"No, nothing has been happening out of the usual and my gaming has been basically the same as usual.",NA,NA,NA,NA,NA,NA,3.75,3.75,3.75,2.25,3.25,2.75,3.5833333333333335,2.9166666666666665,5.666666666666667,4,6,3.3333333333333335,4,2.3333333333333335,5.222222222222222,3.2222222222222228,1,4.2,3.1272727272727274,3.857142857142857,NA,NA,NA,0,1.014563492063492,1.1371868022823122,0,NA,NA,NA,0,1.026468253968254,1.1431406598858844,0,0,120,240,3.25,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,NA,5,4,2,5,1,4,4,2,5,5,3,2,5,1,4,3,3,2,2,4,2,1,5,1,3,4,3,2,4,2,4,3,3,3,3,2,5,4,3,3,4,3,3,4,4,3,4,2,5,6,5,6,6,3,3,5,6,6,6,5,3,2,5,2,6,6,5,1,2,2,3,2,3,2,2,3,3,3,3,4,4,4,3,4,4,4,4,5,5,4,3,4,3,3,2,3,6,2,4,5,5,3,4,1,1,1,1,1,NA,NA,NA,NA
1350036,3,United States,NA,31,13,Man,Working full-time,University Bachelors Degree,2023-03-22T22:12:04Z,426,NA,NA,NA,NA,NA,NA,NA,2.75,2.5,2.25,2.5,3.5,1.5,2.8333333333333335,2.1666666666666665,5.666666666666667,3.3333333333333335,5.666666666666667,3.3333333333333335,4.333333333333333,2.3333333333333335,5.222222222222222,3,1.4,2.2,2.0090909090909097,2.857142857142857,0,1.1553349875930519,1.4110642520466388,1.0833333333333333,0.6428571428571428,0.4464285714285714,0,0,1.1553349875930519,1.4110642520466388,1.0833333333333333,0.6428571428571428,0.4464285714285714,0,180,960,1800,1.5,FALSE,FALSE,FALSE,FALSE,FALSE,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,4,2,2,4,3,2,4,1,2,2,3,2,3,2,3,2,3,3,3,1,2,2,6,6,6,5,4,3,3,4,5,6,6,4,2,3,5,3,5,5,5,3,2,2,3,3,2,1,1,1,1,1,2,1,4,3,3,3,2,3,2,3,2,3,3,2,4,3,1,2,1,2,2,3,2,2,2,1,1,1,2,2,1.6666666666666667,0.5596626147357976,1.6666666666666667,0.5596626147357976
7467854,5,United States,NA,35,17,Woman,Working part-time,Some University but no degree,NA,NA,NA,3.6666666666666665,2.6666666666666665,4,3.6666666666666665,4,1.3333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6223901,1,United States,NA,25,7,Non-binary,Unemployed and looking for work,Some University but no degree,2023-02-18T14:21:09Z,1385,"My friend loaned me his PS5 with Hogwarts Legacy on it so that I could play through it, so that's what I've been doing for a week or so now. I 💯 percented it though, so now I'm switching back to my Xbox.",NA,NA,NA,NA,NA,NA,2.5,2.5,2.25,4,4.75,1.25,3.1666666666666665,2.5833333333333335,6,5.333333333333333,5.333333333333333,4.333333333333333,4.333333333333333,2,5.222222222222221,3.888888888888889,1.2,3.6,3.3454545454545457,2.7142857142857144,NA,NA,NA,0,7.490833333333333,5.310840982386505,0,NA,NA,NA,0,23.880952380952376,13.781810965021087,0,0,60,1080,4.25,FALSE,FALSE,FALSE,FALSE,FALSE,NA,10,NA,1,3,3,4,2,5,1,5,2,2,1,4,5,1,3,4,2,3,1,2,2,1,2,2,3,2,5,1,3,4,2,3,5,2,1,3,2,2,5,1,2,4,3,3,4,1,3,5,7,6,7,5,5,5,6,2,5,6,5,4,5,3,5,1,5,4,4,4,1,1,4,2,4,3,3,2,4,1,3,3,1,2,3,3,4,3,3,1,4,2,2,3,4,3,4,5,5,3,3,5,4,2,4,1,1,1,2,1,NA,NA,NA,NA
6470269,3,United States,NA,28,10,Man,Working full-time,University Bachelors Degree,2023-03-22T21:42:56Z,176,"Work let up a bit and then got busier so my game time went up and down, somewhat",NA,NA,NA,NA,NA,NA,2.75,3.75,2.75,2.75,3,3.75,2.8333333333333335,3.4166666666666665,2.6666666666666665,5.333333333333333,3,4.666666666666667,2.3333333333333335,3,2.6666666666666665,4.333333333333333,1.6,1.2,3.0727272727272728,2.357142857142857,0,0.16674937965260547,0.08335400645001241,0,0,0,0,0,0.16674937965260547,0.08335400645001241,0,0,0,0,0,180,300,1,FALSE,FALSE,FALSE,TRUE,FALSE,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3,4,3,2,3,3,3,4,2,2,3,4,3,4,3,3,2,4,3,3,3,4,3,3,2,2,5,5,6,4,4,3,2,2,5,5,4,2,2,4,3,2,2,4,3,2,3,2,3,3,2,3,3,3,3,2,2,3,2,2,2,2,2,2,3,3,2,3,1,1,1,1,1,1,1,1,2,1,3,1,2,1,0,0,0,0
286456,5,United States,Eastern Time (US),28,10,Woman,Unemployed and looking for work,University Bachelors Degree,2023-04-21T14:54:01Z,351,N/a,4.666666666666667,3.3333333333333335,4.333333333333333,4.666666666666667,3.3333333333333335,2.3333333333333335,2.5,5,1.5,5,2.75,2.5,2.25,4.166666666666667,3.6666666666666665,4,4.666666666666667,6.333333333333333,4.333333333333333,5,4.222222222222222,5.111111111111111,4.2,1.6,4.627272727272728,1.9285714285714286,0,1.4767321613236815,1.7620253164556963,0,0.9895678092399405,0.7672573839662448,0,0,1.4767321613236815,1.7681012658227848,0,0.9895678092399405,0.8446959543310997,0,0,420,1200,4,FALSE,FALSE,FALSE,FALSE,FALSE,0,20,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,4,3,2,5,2,5,3,2,2,5,3,5,2,4,1,5,2,5,2,1,1,5,4,5,2,2,7,2,3,7,5,5,4,1,7,6,6,2,6,6,5,2,7,4,4,7,5,3,5,5,5,5,5,5,1,2,1,1,3,3,2,2,2,1,2,1,4,2,3,2,4,7,2,2,1,2,1,5,4,5,5,2,2.0357142857142856,1.1369047619047619,2.047619047619048,1.1488095238095235
5847249,1,United States,NA,42,24,Man,Working full-time,Completed Secondary School,2023-02-18T14:21:11Z,669,no there have been no big changes recently,NA,NA,NA,NA,NA,NA,4.75,3.5,3.75,1.25,3.5,3,4,2.5833333333333335,6,2.6666666666666665,5,2.3333333333333335,6.333333333333333,2.6666666666666665,5.777777777777778,2.5555555555555554,1,1,1.1090909090909087,4.785714285714286,NA,NA,NA,3.75,2.761904761904762,2.000496154800298,0,NA,NA,NA,5.583333333333333,3.452380952380953,2.5661126271396677,0,420,1500,3600,4.5,FALSE,FALSE,FALSE,FALSE,FALSE,NA,91,NA,2,4,5,4,2,4,2,2,5,1,2,4,5,2,4,2,2,3,2,1,2,2,2,2,5,4,1,2,1,2,4,4,5,2,5,1,5,2,4,5,5,1,5,4,4,3,4,1,6,6,6,6,3,2,3,3,4,6,5,7,3,2,2,2,7,5,6,6,2,2,4,2,1,1,1,1,1,1,1,1,5,5,5,5,5,4,5,5,5,4,4,5,5,5,4,5,5,4,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA
59595,3,United States,NA,32,14,Man,Working full-time,Completed Secondary School,2023-03-23T00:19:47Z,1023,I've been feeling very sick lately and not gaming like I should have,NA,NA,NA,NA,NA,NA,4.25,3.75,3.75,2.75,2.5,3.75,3.5,3.4166666666666665,6.666666666666667,2,5.666666666666667,2,5.333333333333333,1.3333333333333333,5.888888888888889,1.7777777777777777,1.4,3.4,2.609090909090909,3.2142857142857144,0,0.8218362282878412,0.4108161746464898,0,0.5833333333333334,0.5178571428571428,0,0,1.0124069478908189,0.5298933267179361,0.08333333333333333,0.7738095238095238,0.8392857142857143,0,185,246,308,2.25,FALSE,FALSE,FALSE,FALSE,FALSE,NA,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1,2,3,3,4,4,4,5,5,2,5,4,2,5,4,2,4,3,3,3,3,4,7,7,7,6,2,1,3,4,6,6,5,6,1,3,2,3,6,4,5,5,1,1,2,1,1,3,1,3,2,2,3,2,3,3,3,3,2,5,4,4,4,5,3,3,1,2,3,1,2,3,3,2,4,3,5,1,3,1,1,1,0,0.24410816174646488,0.04761904761904761,0.3393698834036219
1534133,5,United States,Eastern Time (US),30,12,Woman,A homemaker or stay-at-home parent,Some University but no degree,2023-04-21T23:19:44Z,169,NA,3.3333333333333335,3,3.3333333333333335,3.3333333333333335,3.3333333333333335,2.3333333333333335,3.5,3.25,4,2.25,4,3,3.8333333333333335,2.8333333333333335,5.333333333333333,3,5,3.6666666666666665,5,3.3333333333333335,5.111111111111111,3.3333333333333335,1,2.8,2.645454545454546,3.7857142857142856,0,2.0475698035160286,2.7524050632911394,0,2.4673224043715845,3.520476545048399,0,0,2.1220268872802484,2.9346835443037973,0,3.2899751614505712,4.062546537602383,0,240,720,1230,4.5,FALSE,FALSE,FALSE,TRUE,FALSE,0,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,2,4,3,4,2,4,2,4,2,3,4,4,4,4,2,3,3,4,4,4,2,5,6,6,5,2,5,2,3,5,5,5,5,3,3,5,3,5,5,5,5,4,3,3,4,2,2,2,2,2,2,2,2,4,3,3,4,4,4,4,4,4,4,4,4,4,3,4,5,4,5,2,4,3,3,2,1,1,1,1,1,3.428571428571429,3.524126984126984,3.714285714285714,3.8574603174603173
5508210,1,United States,NA,32,14,Woman,Unemployed and looking for work,Some University but no degree,2023-02-18T14:21:14Z,902,There has been nothing in the past two weeks that have affected my well-being and my gaming behavior.,NA,NA,NA,NA,NA,NA,4,3.25,4.25,2.25,4.25,1.25,4.166666666666667,2.25,5.666666666666667,3,6,2.3333333333333335,4.333333333333333,2,5.333333333333333,2.4444444444444446,1,2,2.618181818181818,3.142857142857143,NA,NA,NA,2.1666666666666665,3.1547619047619047,1.9945422971967255,0,NA,NA,NA,2.8333333333333335,3.892857142857143,2.595881915157529,0,900,2400,4800,2.5,FALSE,FALSE,FALSE,FALSE,FALSE,NA,65,NA,5,1,2,4,1,4,1,2,4,4,3,2,4,2,3,3,1,1,1,2,1,1,4,1,4,4,4,1,4,2,4,4,4,1,4,2,4,3,4,1,5,2,4,2,5,2,4,3,6,6,6,5,4,3,2,2,6,6,6,5,4,2,1,1,4,6,5,4,1,1,4,2,1,3,2,3,1,2,3,2,3,2,2,3,4,3,4,2,4,4,3,3,4,3,1,2,2,5,1,3,1,3,2,1,1,1,1,1,NA,NA,NA,NA
3716185,3,United States,NA,31,13,Woman,Working full-time,University Bachelors Degree,2023-03-22T23:56:19Z,462,NA,NA,NA,NA,NA,NA,NA,4.25,1.75,3.75,1.25,3.75,2,3.9166666666666665,1.6666666666666667,5,1.6666666666666667,5.666666666666667,1.3333333333333333,5,1,5.222222222222222,1.3333333333333333,1,2.8,2.3454545454545457,3.5,0,1.0719602977667495,0.6668320516000993,0,0.011904761904761902,0.125,0,0,1.1076923076923078,0.7085090548251055,0,0.11904761904761904,0.20833333333333334,0,300,1500,2700,2.75,FALSE,FALSE,FALSE,FALSE,FALSE,NA,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,1,4,2,4,1,4,1,4,1,5,3,4,4,4,1,4,2,3,2,3,1,5,4,7,6,2,2,1,1,6,6,5,6,1,1,2,2,5,5,6,4,1,1,1,1,1,1,2,1,1,2,2,2,4,3,4,3,4,3,4,4,3,3,3,3,5,3,2,2,5,2,3,5,3,1,2,1,1,1,1,1,0.2619047619047619,0,0.3095238095238095,0.02976928801786157
4233275,5,United States,Central Time (US),27,9,Woman,Working full-time,"Graduate or professional degree (MA, MS, MBA, PhD, etc)",2023-04-23T04:17:32Z,246,Have been exercising more and haven't gone to work in the last 2 weeks. Feeling better!,3.6666666666666665,3,4.333333333333333,3.3333333333333335,4,2.111111111111111,3,5,3.25,2.25,4,1.75,3.4166666666666665,3,6,2.6666666666666665,7,3,5.333333333333333,2.3333333333333335,6.111111111111111,2.6666666666666665,1.8,3.4,2.709090909090909,4.214285714285714,0,0,0.6445401570813277,0,0,0,0,0,0,0.6445401570813277,0,0,0,0,0,2100,3000,4.75,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,4,2,3,2,3,5,4,1,4,2,2,5,4,2,3,2,4,5,4,2,3,3,5,7,6,6,4,1,3,1,7,7,7,6,2,6,1,3,5,6,6,5,2,4,1,1,1,2,2,4,2,5,2,2,3,5,5,5,4,5,4,3,4,4,4,4,5,4,6,2,6,5,3,4,4,1,5,1,3,1,3,1,1.2625310173697273,0,1.2625310173697273,0
8175512,1,United Kingdom,NA,45,27,Man,Working full-time,Some University but no degree,2023-02-18T14:21:15Z,1375,I am currently off work with long Covid so I am playing more than usual at the moment. This has obviously had an impact on my physical and mental health but nothing too major aside from the long covid symptoms.,NA,NA,NA,NA,NA,NA,3.75,2.25,4.25,1.25,5,1,4.333333333333333,1.5,6,4,6.333333333333333,2.6666666666666665,2,2,4.777777777777778,2.888888888888889,1,3.4,2.545454545454546,3.7142857142857144,NA,NA,NA,8.229166666666666,4.3898809523809526,2.9575787645745475,0,NA,NA,NA,8.229166666666666,6.616071428571428,4.231704291739023,0,180,1560,3360,1,FALSE,FALSE,FALSE,FALSE,FALSE,NA,100,NA,4,3,4,4,2,4,2,2,4,2,4,4,5,3,4,1,1,1,1,1,1,1,2,1,3,3,5,1,4,2,4,2,5,1,4,1,3,2,5,1,4,1,5,2,5,1,5,1,7,6,6,5,5,2,5,1,6,7,6,5,2,4,2,2,1,5,1,4,1,4,1,4,1,2,2,2,2,2,2,2,4,3,3,3,5,3,4,3,5,4,3,4,5,3,1,1,1,1,3,4,4,3,3,1,1,1,1,1,NA,NA,NA,NA
9682553,3,United Kingdom,NA,47,29,Man,Working full-time,"Graduate or professional degree (MA, MS, MBA, PhD, etc)",2023-03-23T07:51:48Z,569,Spent time with an elderly relative who needed support which meant staying away from home. Alongside pressure at work and in my PhD I have not felt overly interested in gaming which affects my well being as gaming alongside exercise has been my release.,NA,NA,NA,NA,NA,NA,2.5,4,2.5,3.5,4,2,3,3.1666666666666665,4.666666666666667,4.666666666666667,3,5.333333333333333,3.3333333333333335,4,3.6666666666666665,4.666666666666667,2.2,2.4,3.0727272727272728,3,0.7526132404181184,1.6794044665012406,1.4408335400645,0.25,1.5952380952380953,3.714285714285714,0,1.8397212543554007,2.0843672456575684,1.8695112875217068,0.4166666666666667,2.0595238095238098,4.162857142857143,0,60,420,600,2.75,FALSE,FALSE,FALSE,FALSE,FALSE,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,5,2,2,4,2,3,4,2,2,3,3,5,4,2,3,4,3,4,3,2,3,3,4,5,5,5,3,6,5,5,3,3,3,3,5,5,6,5,3,4,3,4,4,4,4,5,2,2,3,2,3,3,3,3,3,2,2,2,4,4,2,4,4,3,3,2,4,3,2,4,3,2,4,2,2,2,2,3,3,2,1,2,1.2023809523809523,1.7921111386752666,1.6547619047619047,1.9350037211610025
546672,5,United States,Eastern Time (US),29,11,Man,Unemployed and looking for work,Some Primary,NA,NA,NA,3.6666666666666665,2.3333333333333335,3,4,4,1.2222222222222223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,0,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4287560,1,United Kingdom,NA,37,19,Man,Working full-time,University Bachelors Degree,2023-02-18T14:21:18Z,3810,"This is a stressful time of year at work, so my gaming reflects my energy levels and time available. I have not settled in to playing anything deep, and have been playing shorter, cheaper games that are less in depth.",NA,NA,NA,NA,NA,NA,3.75,1.75,4.5,2,3.5,1.25,3.9166666666666665,1.6666666666666667,6,3.6666666666666665,5.666666666666667,3.3333333333333335,1,3,4.222222222222222,3.3333333333333335,2.4,3,2.8909090909090907,3.142857142857143,NA,NA,NA,3.3333333333333335,4.0357142857142865,2.5006201935003727,0,NA,NA,NA,3.3333333333333335,4.071428571428571,2.5303894815182337,0,40,700,1380,1,FALSE,FALSE,FALSE,FALSE,FALSE,NA,90,NA,4,5,4,5,2,5,1,4,4,3,4,4,1,2,4,1,2,3,2,3,1,1,3,1,4,2,4,1,5,1,4,2,4,1,4,2,3,2,3,1,5,2,4,1,3,2,4,3,5,7,5,6,4,5,2,4,4,7,6,7,5,3,2,2,1,2,1,1,1,4,4,4,2,2,2,2,3,3,3,2,3,2,3,3,3,4,2,4,3,4,2,4,4,3,1,1,1,1,3,2,2,4,4,2,2,2,4,2,NA,NA,NA,NA
4863772,3,United Kingdom,NA,27,9,Man,Unemployed and looking for work,University Bachelors Degree,2023-03-23T01:03:33Z,1512,"No, not much has changed.",NA,NA,NA,NA,NA,NA,3,2.5,2.75,3.25,3,2.5,2.9166666666666665,2.75,5.333333333333333,3.3333333333333335,5.666666666666667,3.3333333333333335,1,1,4,2.555555555555556,2,3,2.7272727272727275,3,0,1.5041985111662532,0.9585710741751428,4.666666666666667,2.5595238095238093,4.623273809523809,0,0,2.254570719602978,1.3455718184073433,4.833333333333333,2.773809523809524,5.069702380952381,0,60,480,720,3.5,FALSE,FALSE,FALSE,FALSE,FALSE,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,3,3,3,3,2,2,3,3,4,3,3,3,2,3,3,3,2,3,2,2,3,5,5,5,6,3,3,4,1,6,6,5,4,3,4,3,3,1,4,1,1,1,1,1,1,2,1,2,3,3,3,3,1,3,3,3,3,3,3,3,3,4,3,3,3,2,3,4,2,3,5,3,3,3,3,3,2,3,2,2,1,0.4251190476190476,1.7104837509302904,0.44892857142857145,2.0617613495410567
9974181,5,United Kingdom,NA,26,8,Man,Working full-time,"Graduate or professional degree (MA, MS, MBA, PhD, etc)",NA,NA,NA,2,4.333333333333333,4,3.6666666666666665,3.3333333333333335,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272531,1,United States,NA,24,6,Man,Self-employed,Some University but no degree,2023-02-19T12:43:26Z,1467,NA,NA,NA,NA,NA,NA,NA,3.75,2,3.5,2.75,5,1.5,4.083333333333333,2.0833333333333335,6.666666666666667,3.6666666666666665,4.666666666666667,1.6666666666666667,4.666666666666667,1,5.333333333333333,2.111111111111111,1.6,2,2.6363636363636367,3,NA,NA,NA,6.5,4.404761904761904,2.464897047878938,0,NA,NA,NA,6.5,4.4523809523809526,2.5482510543289507,0,360,3120,6000,1.25,FALSE,FALSE,FALSE,FALSE,FALSE,NA,100,NA,5,1,2,5,2,3,3,5,4,5,4,1,4,1,2,5,1,2,1,1,1,1,2,1,4,3,5,3,3,4,3,1,5,1,3,1,4,2,5,1,4,4,4,2,5,1,4,2,7,6,6,7,3,5,3,3,4,5,5,7,1,3,1,4,5,5,5,4,1,1,1,1,2,1,2,2,2,3,3,1,2,3,2,5,2,3,2,3,2,3,4,3,5,3,1,1,2,1,1,4,3,1,1,2,3,1,1,1,NA,NA,NA,NA
7143274,3,United States,NA,20,2,Man,Working full-time,Vocational or Similar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
